subject_slug,subject_name,subject_code,topic_id,topic_name,domain,q_type,question_count,difficulty_mix,qa_file,status,review_state,layer
igcse-physics-0625,Physics,0625,3.2,"Temperature scales, thermometers, thermal equilibrium",,question-level,1,Standard,qa-question-level/Q-3.2-03-thermal-equilibrium.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.2,"Temperature scales, thermometers, thermal equilibrium",,question-level,1,Standard,qa-question-level/Q-3.2-04-clinical-thermometer-constriction.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.2,"Temperature scales, thermometers, thermal equilibrium",,question-level,1,Standard,qa-question-level/Q-3.2-05-thermocouple-advantages.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.2,"Temperature scales, thermometers, thermal equilibrium",,question-level,1,Standard,qa-question-level/Q-3.2-06-narrow-bore-sensitivity.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.2,"Temperature scales, thermometers, thermal equilibrium",,question-level,1,Challenge,qa-question-level/Q-3.2-07-resistance-thermometer.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.2,"Temperature scales, thermometers, thermal equilibrium",,question-level,1,Challenge,qa-question-level/Q-3.2-08-equilibrium-process.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.2,"Temperature scales, thermometers, thermal equilibrium",,question-level,1,Challenge,qa-question-level/Q-3.2-09-bore-error-analysis.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Foundation,qa-question-level/Q-3.3-01-particle-explanation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Foundation,qa-question-level/Q-3.3-02-bimetallic-strip.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Standard,qa-question-level/Q-3.3-03-expansion-nuisance.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Standard,qa-question-level/Q-3.3-04-expansion-order.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Standard,qa-question-level/Q-3.3-05-glass-cracking.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Standard,qa-question-level/Q-3.3-06-ball-and-hole.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Challenge,qa-question-level/Q-3.3-07-alcohol-vs-mercury.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Challenge,qa-question-level/Q-3.3-08-cable-slack.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.3,"Thermal expansion of solids, liquids, gases",,question-level,1,Challenge,qa-question-level/Q-3.3-09-stuck-lid.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Foundation,qa-question-level/Q-3.4-01-metal-conduction.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Foundation,qa-question-level/Q-3.4-02-convection-current.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Standard,qa-question-level/Q-3.4-03-solar-panel-black.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Standard,qa-question-level/Q-3.4-04-vacuum-flask.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Standard,qa-question-level/Q-3.4-05-carpet-vs-tile.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Standard,qa-question-level/Q-3.4-06-convection-states.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Challenge,qa-question-level/Q-3.4-07-shiny-surfaces.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Challenge,qa-question-level/Q-3.4-08-black-vs-white-cooling.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.4,,,question-level,1,Challenge,qa-question-level/Q-3.4-09-cavity-wall.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Foundation,qa-question-level/Q-3.5-01-water-heating.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Standard,qa-question-level/Q-3.5-02-aluminium-heating.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Foundation,qa-question-level/Q-3.5-03-water-coolant.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Standard,qa-question-level/Q-3.5-04-error-analysis.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Standard,qa-question-level/Q-3.5-05-copper-vs-aluminium.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Standard,qa-question-level/Q-3.5-06-oil-heating.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Challenge,qa-question-level/Q-3.5-07-experiment-method.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Challenge,qa-question-level/Q-3.5-08-heating-time-factors.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.5,,,question-level,1,Challenge,qa-question-level/Q-3.5-09-kettle-boiling.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Foundation,qa-question-level/Q-3.6-01-evaporation-vs-boiling.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Standard,qa-question-level/Q-3.6-02-ice-melting.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Standard,qa-question-level/Q-3.6-03-heating-curve-plateau.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Foundation,qa-question-level/Q-3.6-04-steam-burns.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Standard,qa-question-level/Q-3.6-05-latent-heat-calculation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Standard,qa-question-level/Q-3.6-06-cooling-curve.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Challenge,qa-question-level/Q-3.6-07-partial-melting.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Challenge,qa-question-level/Q-3.6-08-sweating-cooling.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,3.6,,,question-level,1,Challenge,qa-question-level/Q-3.6-09-water-to-steam.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Foundation,qa-question-level/Q-4.1-01-wave-speed-calculation.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Foundation,qa-question-level/Q-4.1-02-frequency-from-period.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Standard,qa-question-level/Q-4.1-03-wave-speed-from-diagram.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Standard,qa-question-level/Q-4.1-04-amplitude-definition.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Standard,qa-question-level/Q-4.1-05-sound-wavelength.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Standard,qa-question-level/Q-4.1-06-energy-transfer.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Challenge,qa-question-level/Q-4.1-07-wave-equation-rearrangement.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Challenge,qa-question-level/Q-4.1-08-frequency-wavelength-relationship.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.1,"| 4.4 | Light: reflection in plane mirrors, ray diagrams",,question-level,1,Challenge,qa-question-level/Q-4.1-09-wave-graph-interpretation.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Foundation,qa-question-level/Q-4.2-01-wave-classification.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Foundation,qa-question-level/Q-4.2-02-particle-vibration-direction.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Standard,qa-question-level/Q-4.2-03-compressions-rarefactions.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Standard,qa-question-level/Q-4.2-04-polarisation-explanation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Standard,qa-question-level/Q-4.2-05-common-wave-properties.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Standard,qa-question-level/Q-4.2-06-slinky-demonstration.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Challenge,qa-question-level/Q-4.2-07-medium-requirement.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Challenge,qa-question-level/Q-4.2-08-energy-matter-transfer.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.2,| 4.9 | Ultrasound: principles and applications,,question-level,1,Challenge,qa-question-level/Q-4.2-09-compare-contrast-waves.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Foundation,qa-question-level/Q-4.3-01-law-of-reflection.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Foundation,qa-question-level/Q-4.3-02-angle-of-reflection.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Standard,qa-question-level/Q-4.3-03-stick-bent-in-water.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Standard,qa-question-level/Q-4.3-04-deep-to-shallow-water.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Standard,qa-question-level/Q-4.3-05-wavefront-definition.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Standard,qa-question-level/Q-4.3-06-angle-between-rays.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Challenge,qa-question-level/Q-4.3-07-periscope-image-position.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Challenge,qa-question-level/Q-4.3-08-diffraction-through-gaps.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.3,"| 4.7 | Electromagnetic spectrum: regions, properties, uses",,question-level,1,Challenge,qa-question-level/Q-4.3-09-refraction-wavefront-explanation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Foundation,qa-question-level/Q-4.4-01-plane-mirror-characteristics.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Standard,qa-question-level/Q-4.4-02-image-distance-calculation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Standard,qa-question-level/Q-4.4-03-ray-diagram-drawing.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Standard,qa-question-level/Q-4.4-04-periscope-operation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Foundation,qa-question-level/Q-4.4-05-real-vs-virtual-image.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Standard,qa-question-level/Q-4.4-06-mirror-height.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Challenge,qa-question-level/Q-4.4-07-clock-mirror.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Challenge,qa-question-level/Q-4.4-08-perpendicular-mirrors.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.4,,,question-level,1,Challenge,qa-question-level/Q-4.4-09-no-parallax-method.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Standard,qa-question-level/Q-4.5-01-angle-of-refraction.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Standard,qa-question-level/Q-4.5-02-critical-angle-glass.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Foundation,qa-question-level/Q-4.5-03-tir-conditions.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Standard,qa-question-level/Q-4.5-04-tir-condition-check.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Standard,qa-question-level/Q-4.5-05-optical-fibre.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Foundation,qa-question-level/Q-4.5-06-bending-direction.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Challenge,qa-question-level/Q-4.5-07-speed-in-diamond.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Challenge,qa-question-level/Q-4.5-08-snells-law-two-media.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.5,,,question-level,1,Challenge,qa-question-level/Q-4.5-09-apparent-depth-fish.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Foundation,qa-question-level/Q-4.6-01-principal-focus.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Standard,qa-question-level/Q-4.6-02-ray-diagram-image.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Foundation,qa-question-level/Q-4.6-03-magnifying-glass-position.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Standard,qa-question-level/Q-4.6-04-magnification-calculation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Standard,qa-question-level/Q-4.6-05-measure-focal-length.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Standard,qa-question-level/Q-4.6-06-lens-formula.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Challenge,qa-question-level/Q-4.6-07-virtual-image-calculation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Challenge,qa-question-level/Q-4.6-08-image-comparison.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.6,"Thin converging lens: focal length, ray diagrams, magnification",,question-level,1,Challenge,qa-question-level/Q-4.6-09-camera-focusing.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Foundation,qa-question-level/Q-4.7-01-em-spectrum-order.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Foundation,qa-question-level/Q-4.7-02-common-properties.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Standard,qa-question-level/Q-4.7-03-applications.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Standard,qa-question-level/Q-4.7-04-wavelength-calculation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Standard,qa-question-level/Q-4.7-05-gamma-rays.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Standard,qa-question-level/Q-4.7-06-microwave-frequency.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Challenge,qa-question-level/Q-4.7-07-uv-danger.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Challenge,qa-question-level/Q-4.7-08-fm-am-diffraction.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.7,,,question-level,1,Challenge,qa-question-level/Q-4.7-09-infrared-vacuum-experiment.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Foundation,qa-question-level/Q-4.8-01-echo-distance.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Foundation,qa-question-level/Q-4.8-02-pitch-loudness.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Standard,qa-question-level/Q-4.8-03-measure-speed-experiment.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Standard,qa-question-level/Q-4.8-04-bell-jar-vacuum.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Standard,qa-question-level/Q-4.8-05-oscilloscope-trace.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Standard,qa-question-level/Q-4.8-06-drum-harder.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Challenge,qa-question-level/Q-4.8-07-moon-communication.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Challenge,qa-question-level/Q-4.8-08-student-echo-speed.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.8,,,question-level,1,Challenge,qa-question-level/Q-4.8-09-sound-in-different-media.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Foundation,qa-question-level/Q-4.9-01-ultrasound-definition.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Foundation,qa-question-level/Q-4.9-02-ultrasound-depth.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Standard,qa-question-level/Q-4.9-03-ultrasound-vs-xray.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Standard,qa-question-level/Q-4.9-04-industrial-uses.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Standard,qa-question-level/Q-4.9-05-bat-echolocation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Standard,qa-question-level/Q-4.9-06-ultrasound-wavelength.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Challenge,qa-question-level/Q-4.9-07-prenatal-imaging-process.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Challenge,qa-question-level/Q-4.9-08-sonar-depth.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,4.9,,,question-level,1,Challenge,qa-question-level/Q-4.9-09-quality-control.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Foundation,qa-question-level/Q-5.1-01-magnetic-poles-law.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Foundation,qa-question-level/Q-5.1-02-magnetic-materials.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Standard,qa-question-level/Q-5.1-03-bar-magnet-field-pattern.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Standard,qa-question-level/Q-5.1-04-stroking-method-pole.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Standard,qa-question-level/Q-5.1-05-plotting-compass-field.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Standard,qa-question-level/Q-5.1-06-demagnetisation-methods.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Challenge,qa-question-level/Q-5.1-07-cut-magnet-poles.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Challenge,qa-question-level/Q-5.1-08-soft-iron-steel.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.1,"Simple magnetic phenomena, magnetic fields",,question-level,1,Challenge,qa-question-level/Q-5.1-09-earth-field-compass.md,imported,pending,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Foundation,qa-question-level/Q-5.10-01-current-wire-force.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Foundation,qa-question-level/Q-5.10-02-fleming-left-rule.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Standard,qa-question-level/Q-5.10-03-increase-motor-force.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Standard,qa-question-level/Q-5.10-04-force-bil-calc.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Standard,qa-question-level/Q-5.10-05-coil-turning-effect.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Standard,qa-question-level/Q-5.10-06-commutator-function.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Challenge,qa-question-level/Q-5.10-07-reverse-motor-current.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Challenge,qa-question-level/Q-5.10-08-motor-more-turns.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.10,"Force on a current-carrying conductor, d.c. motor, Fleming's left-hand rule",,question-level,1,Challenge,qa-question-level/Q-5.10-09-motor-effect-vs-induction.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Foundation,qa-question-level/Q-5.11-01-electromagnet-definition.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Foundation,qa-question-level/Q-5.11-02-stronger-electromagnet.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Standard,qa-question-level/Q-5.11-03-soft-iron-core.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Standard,qa-question-level/Q-5.11-04-relay-operation.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Standard,qa-question-level/Q-5.11-05-relay-advantage.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Standard,qa-question-level/Q-5.11-06-loudspeaker-energy.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Challenge,qa-question-level/Q-5.11-07-loudspeaker-ac-signal.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Challenge,qa-question-level/Q-5.11-08-relay-temperature-fan.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.11,"Electromagnets, relay, loudspeaker, magnetic relay",,question-level,1,Challenge,qa-question-level/Q-5.11-09-scrap-yard-crane.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Foundation,qa-question-level/Q-5.2-01-charge-current-time.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Foundation,qa-question-level/Q-5.2-02-current-from-charge-time.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Standard,qa-question-level/Q-5.2-03-emf-vs-pd.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Standard,qa-question-level/Q-5.2-04-conventional-current-electron-flow.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Standard,qa-question-level/Q-5.2-05-emf-energy-charge.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Standard,qa-question-level/Q-5.2-06-ammeter-voltmeter-connections.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Challenge,qa-question-level/Q-5.2-07-pd-and-time-multistep.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Challenge,qa-question-level/Q-5.2-08-current-not-used-up.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.2,"| 5.4 | Ohm's law, V=IR, resistance of wires",,question-level,1,Challenge,qa-question-level/Q-5.2-09-series-pd-energy.md,imported,passed,qa-question-level
igcse-physics-0625,Physics,0625,5.3,"| 5.7 | Power = IV = I²R, energy = IVt, cost of electricity",,question-level,1,Foundation,qa-question-level/Q-5.3-01-series-total-resistance.md,imported,passed,qa-question-level
